timestamp,spindle_id,tension_cN
2026-06-09T06:01:22.100,SP-009,55.44
2026-06-09T06:01:22.200,SP-009,52.49
2026-06-09T06:01:22.300,SP-009,46.99
2026-06-09T06:01:22.400,SP-009,49.00
2026-06-09T06:01:22.500,SP-009,57.72
2026-06-09T06:01:22.600,SP-009,56.63
2026-06-09T06:01:22.700,SP-009,52.30
2026-06-09T06:01:22.800,SP-009,49.68
2026-06-09T06:01:22.900,SP-009,53.06
2026-06-09T06:01:23.000,SP-009,54.40
2026-06-09T06:01:23.100,SP-009,54.20
2026-06-09T06:01:23.200,SP-009,50.24
2026-06-09T06:01:23.300,SP-009,51.01
2026-06-09T06:01:23.400,SP-009,53.85
2026-06-09T06:01:23.500,SP-009,54.59
2026-06-09T06:01:23.600,SP-009,56.44
2026-06-09T06:01:23.700,SP-009,50.34
2026-06-09T06:01:23.800,SP-009,48.08
2026-06-09T06:01:23.900,SP-009,50.83
2026-06-09T06:01:24.000,SP-009,56.30
2026-06-09T06:01:24.100,SP-009,55.78
2026-06-09T06:01:24.200,SP-009,49.36
2026-06-09T06:01:24.300,SP-009,49.09
2026-06-09T06:01:24.400,SP-009,53.58
2026-06-09T06:01:24.500,SP-009,55.57
2026-06-09T06:01:24.600,SP-009,54.70
2026-06-09T06:01:24.700,SP-009,49.34
2026-06-09T06:01:24.800,SP-009,49.18
2026-06-09T06:01:24.900,SP-009,51.52
2026-06-09T06:01:25.000,SP-009,57.02
2026-06-09T06:01:25.100,SP-009,54.40
2026-06-09T06:01:25.200,SP-009,51.35
2026-06-09T06:01:25.300,SP-009,51.01
2026-06-09T06:01:25.400,SP-009,51.51
2026-06-09T06:01:25.500,SP-009,56.85
2026-06-09T06:01:25.600,SP-009,53.78
2026-06-09T06:01:25.700,SP-009,53.33
2026-06-09T06:01:25.800,SP-009,48.01
2026-06-09T06:01:25.900,SP-009,53.44
2026-06-09T06:01:26.000,SP-009,53.89
2026-06-09T06:01:26.100,SP-009,55.31
2026-06-09T06:01:26.200,SP-009,49.67
2026-06-09T06:01:26.300,SP-009,49.40
2026-06-09T06:01:26.400,SP-009,54.01
2026-06-09T06:01:26.500,SP-009,55.24
2026-06-09T06:01:26.600,SP-009,57.45
2026-06-09T06:01:26.700,SP-009,52.64
2026-06-09T06:01:26.800,SP-009,48.83
2026-06-09T06:01:26.900,SP-009,51.73
2026-06-09T06:01:27.000,SP-009,55.95
2026-06-09T06:01:27.100,SP-009,55.88
2026-06-09T06:01:27.200,SP-009,47.91
2026-06-09T06:01:27.300,SP-009,50.44
2026-06-09T06:01:27.400,SP-009,52.89
2026-06-09T06:01:27.500,SP-009,54.73
2026-06-09T06:01:27.600,SP-009,55.67
2026-06-09T06:01:27.700,SP-009,53.17
2026-06-09T06:01:27.800,SP-009,51.62
2026-06-09T06:01:27.900,SP-009,48.51
2026-06-09T06:01:28.000,SP-009,54.58
2026-06-09T06:01:28.100,SP-009,54.12
2026-06-09T06:01:28.200,SP-009,46.15
2026-06-09T06:01:28.300,SP-009,48.82
2026-06-09T06:01:28.400,SP-009,48.68
2026-06-09T06:01:28.500,SP-009,56.22
2026-06-09T06:01:28.600,SP-009,55.84
2026-06-09T06:01:28.700,SP-009,49.22
2026-06-09T06:01:28.800,SP-009,49.46
2026-06-09T06:01:28.900,SP-009,54.25
2026-06-09T06:01:29.000,SP-009,56.17
2026-06-09T06:01:29.100,SP-009,54.46
2026-06-09T06:01:29.200,SP-009,51.52
2026-06-09T06:01:29.300,SP-009,48.94
2026-06-09T06:01:29.400,SP-009,51.82
2026-06-09T06:01:29.500,SP-009,57.82
2026-06-09T06:01:29.600,SP-009,55.77
2026-06-09T06:01:29.700,SP-009,50.97
2026-06-09T06:01:29.800,SP-009,49.86
2026-06-09T06:01:29.900,SP-009,51.64
2026-06-09T06:01:30.000,SP-009,55.87
2026-06-09T06:01:30.100,SP-009,56.77
2026-06-09T06:01:30.200,SP-009,49.84
2026-06-09T06:01:30.300,SP-009,51.44
2026-06-09T06:01:30.400,SP-009,54.81
2026-06-09T06:01:30.500,SP-009,56.83
2026-06-09T06:01:30.600,SP-009,55.66
2026-06-09T06:01:30.700,SP-009,48.75
2026-06-09T06:01:30.800,SP-009,47.67
2026-06-09T06:01:30.900,SP-009,52.14
2026-06-09T06:01:31.000,SP-009,54.81
2026-06-09T06:01:31.100,SP-009,54.84
2026-06-09T06:01:31.200,SP-009,52.42
2026-06-09T06:01:31.300,SP-009,46.90
2026-06-09T06:01:31.400,SP-009,51.78
2026-06-09T06:01:31.500,SP-009,56.74
2026-06-09T06:01:31.600,SP-009,54.00
2026-06-09T06:01:31.700,SP-009,53.42
2026-06-09T06:01:31.800,SP-009,48.25
2026-06-09T06:01:31.900,SP-009,53.38
2026-06-09T06:01:32.000,SP-009,57.17
2026-06-09T06:01:32.100,SP-009,56.06
2026-06-09T06:01:32.200,SP-009,46.40
2026-06-09T06:01:32.300,SP-009,46.16
2026-06-09T06:01:32.400,SP-009,51.71
2026-06-09T06:01:32.500,SP-009,57.93
2026-06-09T06:01:32.600,SP-009,54.49
2026-06-09T06:01:32.700,SP-009,49.32
2026-06-09T06:01:32.800,SP-009,49.32
2026-06-09T06:01:32.900,SP-009,49.07
2026-06-09T06:01:33.000,SP-009,57.52
2026-06-09T06:01:33.100,SP-009,56.48
2026-06-09T06:01:33.200,SP-009,47.74
2026-06-09T06:01:33.300,SP-009,50.83
2026-06-09T06:01:33.400,SP-009,50.58
2026-06-09T06:01:33.500,SP-009,55.06
2026-06-09T06:01:33.600,SP-009,54.80
2026-06-09T06:01:33.700,SP-009,52.13
2026-06-09T06:01:33.800,SP-009,49.89
2026-06-09T06:01:33.900,SP-009,52.58
2026-06-09T06:01:34.000,SP-009,56.01
2026-06-09T06:01:34.100,SP-009,57.40
2026-06-09T06:01:34.200,SP-009,51.02
2026-06-09T06:01:34.300,SP-009,47.26
2026-06-09T06:01:34.400,SP-009,54.14
2026-06-09T06:01:34.500,SP-009,58.89
2026-06-09T06:01:34.600,SP-009,55.09
2026-06-09T06:01:34.700,SP-009,49.24
2026-06-09T06:01:34.800,SP-009,49.47
2026-06-09T06:01:34.900,SP-009,53.06
2026-06-09T06:01:35.000,SP-009,55.12
2026-06-09T06:01:35.100,SP-009,57.44
2026-06-09T06:01:35.200,SP-009,52.04
2026-06-09T06:01:35.300,SP-009,51.24
2026-06-09T06:01:35.400,SP-009,51.57
2026-06-09T06:01:35.500,SP-009,55.89
2026-06-09T06:01:35.600,SP-009,57.05
2026-06-09T06:01:35.700,SP-009,50.42
2026-06-09T06:01:35.800,SP-009,50.10
2026-06-09T06:01:35.900,SP-009,52.32
2026-06-09T06:01:36.000,SP-009,52.15
2026-06-09T06:01:36.100,SP-009,53.45
2026-06-09T06:01:36.200,SP-009,52.02
2026-06-09T06:01:36.300,SP-009,49.78
2026-06-09T06:01:36.400,SP-009,53.59
2026-06-09T06:01:36.500,SP-009,56.16
2026-06-09T06:01:36.600,SP-009,57.47
2026-06-09T06:01:36.700,SP-009,54.74
2026-06-09T06:01:36.800,SP-009,50.95
2026-06-09T06:01:36.900,SP-009,52.83
2026-06-09T06:01:37.000,SP-009,56.45
2026-06-09T06:01:37.100,SP-009,54.05
2026-06-09T06:01:37.200,SP-009,51.70
2026-06-09T06:01:37.300,SP-009,47.37
2026-06-09T06:01:37.400,SP-009,55.72
2026-06-09T06:01:37.500,SP-009,57.30
2026-06-09T06:01:37.600,SP-009,55.34
2026-06-09T06:01:37.700,SP-009,52.99
2026-06-09T06:01:37.800,SP-009,47.13
2026-06-09T06:01:37.900,SP-009,51.42
2026-06-09T06:01:38.000,SP-009,54.60
2026-06-09T06:01:38.100,SP-009,57.57
2026-06-09T06:01:38.200,SP-009,49.21
2026-06-09T06:01:38.300,SP-009,48.19
2026-06-09T06:01:38.400,SP-009,51.83
2026-06-09T06:01:38.500,SP-009,56.28
2026-06-09T06:01:38.600,SP-009,53.66
2026-06-09T06:01:38.700,SP-009,51.53
2026-06-09T06:01:38.800,SP-009,49.15
2026-06-09T06:01:38.900,SP-009,52.81
2026-06-09T06:01:39.000,SP-009,56.96
2026-06-09T06:01:39.100,SP-009,56.00
2026-06-09T06:01:39.200,SP-009,51.10
2026-06-09T06:01:39.300,SP-009,48.34
2026-06-09T06:01:39.400,SP-009,53.85
2026-06-09T06:01:39.500,SP-009,56.16
2026-06-09T06:01:39.600,SP-009,59.66
2026-06-09T06:01:39.700,SP-009,49.61
2026-06-09T06:01:39.800,SP-009,48.49
2026-06-09T06:01:39.900,SP-009,54.91
2026-06-09T06:01:40.000,SP-009,55.84
2026-06-09T06:01:40.100,SP-009,55.44
2026-06-09T06:01:40.200,SP-009,51.17
2026-06-09T06:01:40.300,SP-009,51.18
2026-06-09T06:01:40.400,SP-009,52.11
2026-06-09T06:01:40.500,SP-009,54.98
2026-06-09T06:01:40.600,SP-009,53.45
2026-06-09T06:01:40.700,SP-009,47.47
2026-06-09T06:01:40.800,SP-009,46.05
2026-06-09T06:01:40.900,SP-009,54.41
2026-06-09T06:01:41.000,SP-009,56.31
2026-06-09T06:01:41.100,SP-009,49.27
2026-06-09T06:01:41.200,SP-009,50.42
2026-06-09T06:01:41.300,SP-009,45.96
2026-06-09T06:01:41.400,SP-009,50.11
2026-06-09T06:01:41.500,SP-009,55.49
2026-06-09T06:01:41.600,SP-009,55.47
2026-06-09T06:01:41.700,SP-009,47.03
2026-06-09T06:01:41.800,SP-009,44.94
2026-06-09T06:01:41.900,SP-009,54.78
2026-06-09T06:01:42.000,SP-009,54.79
2026-06-09T06:01:42.100,SP-009,56.45
2026-06-09T06:01:42.200,SP-009,50.55
2026-06-09T06:00:00.000,SP-010,58.88
2026-06-09T06:00:00.100,SP-010,59.15
2026-06-09T06:00:00.200,SP-010,56.46
2026-06-09T06:00:00.300,SP-010,54.39
2026-06-09T06:00:00.400,SP-010,54.07
2026-06-09T06:00:00.500,SP-010,53.89
2026-06-09T06:00:00.600,SP-010,57.34
2026-06-09T06:00:00.700,SP-010,57.10
2026-06-09T06:00:00.800,SP-010,57.46
2026-06-09T06:00:00.900,SP-010,54.71
2026-06-09T06:00:01.000,SP-010,53.20
2026-06-09T06:00:01.100,SP-010,58.33
2026-06-09T06:00:01.200,SP-010,58.09
2026-06-09T06:00:01.300,SP-010,53.67
2026-06-09T06:00:01.400,SP-010,52.67
2026-06-09T06:00:01.500,SP-010,57.26
2026-06-09T06:00:01.600,SP-010,65.75
2026-06-09T06:00:01.700,SP-010,57.15
2026-06-09T06:00:01.800,SP-010,52.08
2026-06-09T06:00:01.900,SP-010,52.10
2026-06-09T06:00:02.000,SP-010,52.67
2026-06-09T06:00:02.100,SP-010,59.43
2026-06-09T06:00:02.200,SP-010,58.90
2026-06-09T06:00:02.300,SP-010,54.02
2026-06-09T06:00:02.400,SP-010,51.16
2026-06-09T06:00:02.500,SP-010,58.40
2026-06-09T06:00:02.600,SP-010,57.46
2026-06-09T06:00:02.700,SP-010,53.95
2026-06-09T06:00:02.800,SP-010,50.63
2026-06-09T06:00:02.900,SP-010,51.59
2026-06-09T06:00:03.000,SP-010,55.77
2026-06-09T06:00:03.100,SP-010,54.47
2026-06-09T06:00:03.200,SP-010,57.14
2026-06-09T06:00:03.300,SP-010,50.43
2026-06-09T06:00:03.400,SP-010,48.96
2026-06-09T06:00:03.500,SP-010,54.74
2026-06-09T06:00:03.600,SP-010,58.63
2026-06-09T06:00:03.700,SP-010,57.86
2026-06-09T06:00:03.800,SP-010,53.55
2026-06-09T06:00:03.900,SP-010,55.68
2026-06-09T06:00:04.000,SP-010,52.33
2026-06-09T06:00:04.100,SP-010,54.09
2026-06-09T06:00:04.200,SP-010,52.92
2026-06-09T06:00:04.300,SP-010,57.99
2026-06-09T06:00:04.400,SP-010,47.72
2026-06-09T06:00:04.500,SP-010,53.67
2026-06-09T06:00:04.600,SP-010,61.21
2026-06-09T06:00:04.700,SP-010,52.15
2026-06-09T06:00:04.800,SP-010,48.49
2026-06-09T06:00:04.900,SP-010,51.91
2026-06-09T06:00:05.000,SP-010,55.42
2026-06-09T06:00:05.100,SP-010,59.94
2026-06-09T06:00:05.200,SP-010,56.16
2026-06-09T06:00:05.300,SP-010,52.29
2026-06-09T06:00:05.400,SP-010,50.31
2026-06-09T06:00:05.500,SP-010,57.28
2026-06-09T06:00:05.600,SP-010,58.85
2026-06-09T06:00:05.700,SP-010,54.80
2026-06-09T06:00:05.800,SP-010,54.33
2026-06-09T06:00:05.900,SP-010,54.67
2026-06-09T06:00:06.000,SP-010,51.67
2026-06-09T06:00:06.100,SP-010,58.63
2026-06-09T06:00:06.200,SP-010,56.28
2026-06-09T06:00:06.300,SP-010,54.78
2026-06-09T06:00:06.400,SP-010,59.11
2026-06-09T06:00:06.500,SP-010,54.17
2026-06-09T06:00:06.600,SP-010,60.59
2026-06-09T06:00:06.700,SP-010,52.97
2026-06-09T06:00:06.800,SP-010,52.40
2026-06-09T06:00:06.900,SP-010,51.72
2026-06-09T06:00:07.000,SP-010,56.28
2026-06-09T06:00:07.100,SP-010,63.19
2026-06-09T06:00:07.200,SP-010,59.41
2026-06-09T06:00:07.300,SP-010,51.95
2026-06-09T06:00:07.400,SP-010,53.89
2026-06-09T06:00:07.500,SP-010,50.94
2026-06-09T06:00:07.600,SP-010,56.37
2026-06-09T06:00:07.700,SP-010,58.38
2026-06-09T06:00:07.800,SP-010,49.93
2026-06-09T06:00:07.900,SP-010,53.30

2026-06-09T06:00:08.000,SP-010,61.90
2026-06-09T06:00:08.100,SP-010,60.04
2026-06-09T06:00:08.200,SP-010,52.17
2026-06-09T06:00:08.300,SP-010,51.62
2026-06-09T06:00:08.400,SP-010,57.42
2026-06-09T06:00:08.500,SP-010,56.04
2026-06-09T06:00:08.600,SP-010,53.72
2026-06-09T06:00:08.700,SP-010,54.08
2026-06-09T06:00:08.800,SP-010,48.70
2026-06-09T06:00:08.900,SP-010,53.68
2026-06-09T06:00:09.000,SP-010,57.17
2026-06-09T06:00:09.100,SP-010,60.76
2026-06-09T06:00:09.200,SP-010,52.13
2026-06-09T06:00:09.300,SP-010,48.56
2026-06-09T06:00:09.400,SP-010,54.11
2026-06-09T06:00:09.500,SP-010,60.96
2026-06-09T06:00:09.600,SP-010,61.12
2026-06-09T06:00:09.700,SP-010,51.34
2026-06-09T06:00:09.800,SP-010,53.14
2026-06-09T06:00:09.900,SP-010,52.49
2026-06-09T06:00:10.000,SP-010,60.33
2026-06-09T06:00:10.100,SP-010,56.85
2026-06-09T06:00:10.200,SP-010,58.21
2026-06-09T06:00:10.300,SP-010,47.08
2026-06-09T06:00:10.400,SP-010,54.21
2026-06-09T06:00:10.500,SP-010,55.07
2026-06-09T06:00:10.600,SP-010,56.96
2026-06-09T06:00:10.700,SP-010,53.80
2026-06-09T06:00:10.800,SP-010,52.72
2026-06-09T06:00:10.900,SP-010,56.85
2026-06-09T06:00:11.000,SP-010,58.16
2026-06-09T06:00:11.100,SP-010,56.25
2026-06-09T06:00:11.200,SP-010,50.16
2026-06-09T06:00:11.300,SP-010,52.47
2026-06-09T06:00:11.400,SP-010,49.39
2026-06-09T06:00:11.500,SP-010,56.36
2026-06-09T06:00:11.600,SP-010,57.19
2026-06-09T06:00:11.700,SP-010,50.95
2026-06-09T06:00:11.800,SP-010,54.73
2026-06-09T06:00:11.900,SP-010,49.67
2026-06-09T06:00:12.000,SP-010,56.74
2026-06-09T06:00:12.100,SP-010,60.60
2026-06-09T06:00:12.200,SP-010,53.47
2026-06-09T06:00:12.300,SP-010,51.81
2026-06-09T06:00:12.400,SP-010,54.69
2026-06-09T06:00:12.500,SP-010,58.92
2026-06-09T06:00:12.600,SP-010,60.20
2026-06-09T06:00:12.700,SP-010,51.40
2026-06-09T06:00:12.800,SP-010,53.74
2026-06-09T06:00:12.900,SP-010,54.22
2026-06-09T06:00:13.000,SP-010,55.64
2026-06-09T06:00:13.100,SP-010,53.21
2026-06-09T06:00:13.200,SP-010,51.31
2026-06-09T06:00:13.300,SP-010,47.73
2026-06-09T06:00:13.400,SP-010,58.08
2026-06-09T06:00:13.500,SP-010,57.59
2026-06-09T06:00:13.600,SP-010,56.28
2026-06-09T06:00:13.700,SP-010,54.03
2026-06-09T06:00:13.800,SP-010,48.56
2026-06-09T06:00:13.900,SP-010,58.71
2026-06-09T06:00:14.000,SP-010,60.30
2026-06-09T06:00:14.100,SP-010,58.42
2026-06-09T06:00:14.200,SP-010,49.64
2026-06-09T06:00:14.300,SP-010,49.57
2026-06-09T06:00:14.400,SP-010,54.89
2026-06-09T06:00:14.500,SP-010,60.83
2026-06-09T06:00:14.600,SP-010,53.90
2026-06-09T06:00:14.700,SP-010,57.15
2026-06-09T06:00:14.800,SP-010,51.87
2026-06-09T06:00:14.900,SP-010,54.51
2026-06-09T06:00:15.000,SP-010,59.40
2026-06-09T06:00:15.100,SP-010,54.79
2026-06-09T06:00:15.200,SP-010,50.82
2026-06-09T06:00:15.300,SP-010,50.13
2026-06-09T06:00:15.400,SP-010,54.61
2026-06-09T06:00:15.500,SP-010,61.93
2026-06-09T06:00:15.600,SP-010,55.13
2026-06-09T06:00:15.700,SP-010,54.39
2026-06-09T06:00:15.800,SP-010,51.03
2026-06-09T06:00:15.900,SP-010,58.17
2026-06-09T06:00:16.000,SP-010,55.39
2026-06-09T06:00:16.100,SP-010,55.65
2026-06-09T06:00:16.200,SP-010,53.37
2026-06-09T06:00:16.300,SP-010,52.77
2026-06-09T06:00:16.400,SP-010,57.90
2026-06-09T06:00:16.500,SP-010,58.08
2026-06-09T06:00:16.600,SP-010,57.16
2026-06-09T06:00:16.700,SP-010,56.64
2026-06-09T06:00:16.800,SP-010,54.28
2026-06-09T06:00:16.900,SP-010,55.18
2026-06-09T06:00:17.000,SP-010,55.76
2026-06-09T06:00:17.100,SP-010,53.21
2026-06-09T06:00:17.200,SP-010,51.74
2026-06-09T06:00:17.300,SP-010,53.01
2026-06-09T06:00:17.400,SP-010,51.94
2026-06-09T06:00:17.500,SP-010,58.31
2026-06-09T06:00:17.600,SP-010,58.34
2026-06-09T06:00:17.700,SP-010,53.75
2026-06-09T06:00:17.800,SP-010,54.75
2026-06-09T06:00:17.900,SP-010,56.27
2026-06-09T06:00:18.000,SP-010,60.99
2026-06-09T06:00:18.100,SP-010,58.17
2026-06-09T06:00:18.200,SP-010,56.52
2026-06-09T06:00:18.300,SP-010,52.94
2026-06-09T06:00:18.400,SP-010,55.70
2026-06-09T06:00:18.500,SP-010,56.29
2026-06-09T06:00:18.600,SP-010,55.92
2026-06-09T06:00:18.700,SP-010,52.27
2026-06-09T06:00:18.800,SP-010,50.87
2026-06-09T06:00:18.900,SP-010,52.39
2026-06-09T06:00:19.000,SP-010,53.22
2026-06-09T06:00:19.100,SP-010,50.66
2026-06-09T06:00:19.200,SP-010,53.11
2026-06-09T06:00:19.300,SP-010,51.95
2026-06-09T06:00:19.400,SP-010,55.64
2026-06-09T06:00:19.500,SP-010,55.52
2026-06-09T06:00:19.600,SP-010,59.14
2026-06-09T06:00:19.700,SP-010,51.14
2026-06-09T06:00:19.800,SP-010,48.04
2026-06-09T06:00:19.900,SP-010,56.74
2026-06-09T06:00:20.000,SP-010,55.95
2026-06-09T06:00:20.100,SP-010,55.50
2026-06-09T06:00:20.200,SP-010,53.11
2026-06-09T06:00:20.300,SP-010,53.31
2026-06-09T06:00:20.400,SP-010,52.09
2026-06-09T06:00:20.500,SP-010,59.81
2026-06-09T06:00:20.600,SP-010,57.64
2026-06-09T06:00:20.700,SP-010,54.90
2026-06-09T06:00:20.800,SP-010,48.07
2026-06-09T06:00:20.900,SP-010,57.07
2026-06-09T06:00:21.000,SP-010,58.11
2026-06-09T06:00:21.100,SP-010,57.53
2026-06-09T06:00:21.200,SP-010,53.72
2026-06-09T06:00:21.300,SP-010,54.32
2026-06-09T06:00:21.400,SP-010,53.05
2026-06-09T06:00:21.500,SP-010,55.92
2026-06-09T06:00:21.600,SP-010,62.38
2026-06-09T06:00:21.700,SP-010,51.18
2026-06-09T06:00:21.800,SP-010,50.13
2026-06-09T06:00:21.900,SP-010,55.75
2026-06-09T06:00:22.000,SP-010,53.17
2026-06-09T06:00:22.100,SP-010,56.52
2026-06-09T06:00:22.200,SP-010,49.51
2026-06-09T06:00:22.300,SP-010,51.73
2026-06-09T06:00:22.400,SP-010,55.76
2026-06-09T06:00:22.500,SP-010,58.12
2026-06-09T06:00:22.600,SP-010,62.25
2026-06-09T06:00:22.700,SP-010,56.91
2026-06-09T06:00:22.800,SP-010,52.17
2026-06-09T06:00:22.900,SP-010,56.72
2026-06-09T06:00:23.000,SP-010,58.30
2026-06-09T06:00:23.100,SP-010,55.96
2026-06-09T06:00:23.200,SP-010,55.19
2026-06-09T06:00:23.300,SP-010,53.61
2026-06-09T06:00:23.400,SP-010,52.49
2026-06-09T06:00:23.500,SP-010,59.48
2026-06-09T06:00:23.600,SP-010,57.18
2026-06-09T06:00:23.700,SP-010,52.18
2026-06-09T06:00:23.800,SP-010,53.06
2026-06-09T06:00:23.900,SP-010,54.72
2026-06-09T06:00:24.000,SP-010,60.87
2026-06-09T06:00:24.100,SP-010,55.09
2026-06-09T06:00:24.200,SP-010,54.04
2026-06-09T06:00:24.300,SP-010,50.30
2026-06-09T06:00:24.400,SP-010,50.58
2026-06-09T06:00:24.500,SP-010,57.28
2026-06-09T06:00:24.600,SP-010,57.33
2026-06-09T06:00:24.700,SP-010,52.84
2026-06-09T06:00:24.800,SP-010,53.70
2026-06-09T06:00:24.900,SP-010,56.40
2026-06-09T06:00:25.000,SP-010,57.41
2026-06-09T06:00:25.100,SP-010,57.00
2026-06-09T06:00:25.200,SP-010,57.09
2026-06-09T06:00:25.300,SP-010,53.49
2026-06-09T06:00:25.400,SP-010,52.18
2026-06-09T06:00:25.500,SP-010,59.69
2026-06-09T06:00:25.600,SP-010,60.03
2026-06-09T06:00:25.700,SP-010,55.60
2026-06-09T06:00:25.800,SP-010,48.82
2026-06-09T06:00:25.900,SP-010,55.54
2026-06-09T06:00:26.000,SP-010,61.26
2026-06-09T06:00:26.100,SP-010,53.95
2026-06-09T06:00:26.200,SP-010,52.35
2026-06-09T06:00:26.300,SP-010,48.00
2026-06-09T06:00:26.400,SP-010,51.18
2026-06-09T06:00:26.500,SP-010,59.07
2026-06-09T06:00:26.600,SP-010,63.00
2026-06-09T06:00:26.700,SP-010,48.73
2026-06-09T06:00:26.800,SP-010,52.97
2026-06-09T06:00:26.900,SP-010,53.88
2026-06-09T06:00:27.000,SP-010,54.84
2026-06-09T06:00:27.100,SP-010,57.47
2026-06-09T06:00:27.200,SP-010,52.86
2026-06-09T06:00:27.300,SP-010,45.62
2026-06-09T06:00:27.400,SP-010,54.39
2026-06-09T06:00:27.500,SP-010,59.05
2026-06-09T06:00:27.600,SP-010,57.51
2026-06-09T06:00:27.700,SP-010,53.19
2026-06-09T06:00:27.800,SP-010,47.88
2026-06-09T06:00:27.900,SP-010,58.73
2026-06-09T06:00:28.000,SP-010,57.33
2026-06-09T06:00:28.100,SP-010,56.49
2026-06-09T06:00:28.200,SP-010,50.52
2026-06-09T06:00:28.300,SP-010,54.04
2026-06-09T06:00:28.400,SP-010,55.71
2026-06-09T06:00:28.500,SP-010,59.19
2026-06-09T06:00:28.600,SP-010,53.86
2026-06-09T06:00:28.700,SP-010,51.81
2026-06-09T06:00:28.800,SP-010,47.49
2026-06-09T06:00:28.900,SP-010,60.42
2026-06-09T06:00:29.000,SP-010,59.14
2026-06-09T06:00:29.100,SP-010,55.50
2026-06-09T06:00:29.200,SP-010,55.24
2026-06-09T06:00:29.300,SP-010,52.50
2026-06-09T06:00:29.400,SP-010,54.23
2026-06-09T06:00:29.500,SP-010,59.47
2026-06-09T06:00:29.600,SP-010,58.65
2026-06-09T06:00:29.700,SP-010,55.87
2026-06-09T06:00:29.800,SP-010,48.97
2026-06-09T06:00:29.900,SP-010,53.09
2026-06-09T06:00:30.000,SP-010,56.66
2026-06-09T06:00:30.100,SP-010,52.40
2026-06-09T06:00:30.200,SP-010,55.36
2026-06-09T06:00:30.300,SP-010,49.57
2026-06-09T06:00:30.400,SP-010,50.45
2026-06-09T06:00:30.500,SP-010,65.25
2026-06-09T06:00:30.600,SP-010,56.64
2026-06-09T06:00:30.700,SP-010,52.20
2026-06-09T06:00:30.800,SP-010,54.92
2026-06-09T06:00:30.900,SP-010,53.81
2026-06-09T06:00:31.000,SP-010,62.21
2026-06-09T06:00:31.100,SP-010,49.28
2026-06-09T06:00:31.200,SP-010,57.29
2026-06-09T06:00:31.300,SP-010,49.16
2026-06-09T06:00:31.400,SP-010,56.27
2026-06-09T06:00:31.500,SP-010,59.00
2026-06-09T06:00:31.600,SP-010,59.25
2026-06-09T06:00:31.700,SP-010,49.28
2026-06-09T06:00:31.800,SP-010,50.46
2026-06-09T06:00:31.900,SP-010,55.20
2026-06-09T06:00:32.000,SP-010,60.62
2026-06-09T06:00:32.100,SP-010,54.89
2026-06-09T06:00:32.200,SP-010,49.23
2026-06-09T06:00:32.300,SP-010,52.58
2026-06-09T06:00:32.400,SP-010,55.69
2026-06-09T06:00:32.500,SP-010,57.38
2026-06-09T06:00:32.600,SP-010,58.76
2026-06-09T06:00:32.700,SP-010,51.90
2026-06-09T06:00:32.800,SP-010,52.53
2026-06-09T06:00:32.900,SP-010,58.75
2026-06-09T06:00:33.000,SP-010,60.23
2026-06-09T06:00:33.100,SP-010,58.98
2026-06-09T06:00:33.200,SP-010,55.80
2026-06-09T06:00:33.300,SP-010,50.12
2026-06-09T06:00:33.400,SP-010,54.50
2026-06-09T06:00:33.500,SP-010,59.78
2026-06-09T06:00:33.600,SP-010,55.00
2026-06-09T06:00:33.700,SP-010,51.11
2026-06-09T06:00:33.800,SP-010,50.09
2026-06-09T06:00:33.900,SP-010,53.42
2026-06-09T06:00:34.000,SP-010,56.52
2026-06-09T06:00:34.100,SP-010,55.03
2026-06-09T06:00:34.200,SP-010,52.53
2026-06-09T06:00:34.300,SP-010,53.36
2026-06-09T06:00:34.400,SP-010,56.83
2026-06-09T06:00:34.500,SP-010,59.79
2026-06-09T06:00:34.600,SP-010,59.82
2026-06-09T06:00:34.700,SP-010,54.35
2026-06-09T06:00:34.800,SP-010,46.58
2026-06-09T06:00:34.900,SP-010,55.13
2026-06-09T06:00:35.000,SP-010,56.59
2026-06-09T06:00:35.100,SP-010,58.44
2026-06-09T06:00:35.200,SP-010,55.04
2026-06-09T06:00:35.300,SP-010,49.12
2026-06-09T06:00:35.400,SP-010,54.57
2026-06-09T06:00:35.500,SP-010,59.29
2026-06-09T06:00:35.600,SP-010,57.93
2026-06-09T06:00:35.700,SP-010,55.36
2026-06-09T06:00:35.800,SP-010,54.05
2026-06-09T06:00:35.900,SP-010,54.27
2026-06-09T06:00:36.000,SP-010,54.13
2026-06-09T06:00:36.100,SP-010,58.63
2026-06-09T06:00:36.200,SP-010,51.95
2026-06-09T06:00:36.300,SP-010,48.65
2026-06-09T06:00:36.400,SP-010,53.28
2026-06-09T06:00:36.500,SP-010,54.66
2026-06-09T06:00:36.600,SP-010,55.32
2026-06-09T06:00:36.700,SP-010,55.46
2026-06-09T06:00:36.800,SP-010,52.54
2026-06-09T06:00:36.900,SP-010,53.88
2026-06-09T06:00:37.000,SP-010,54.92
2026-06-09T06:00:37.100,SP-010,56.89
2026-06-09T06:00:37.200,SP-010,52.38
2026-06-09T06:00:37.300,SP-010,54.36
2026-06-09T06:00:37.400,SP-010,54.06
2026-06-09T06:00:37.500,SP-010,56.45
2026-06-09T06:00:37.600,SP-010,54.38
2026-06-09T06:00:37.700,SP-010,49.45
2026-06-09T06:00:37.800,SP-010,51.65
2026-06-09T06:00:37.900,SP-010,53.31
